num_mutants_per_round,round_num,first_round_strategy,measured_var,learning_strategy,regression_type,embedding_type,median_fitness_scaled_mean,median_fitness_scaled_std,top_fitness_scaled_mean,top_fitness_scaled_std,fitness_binary_percentage_mean,fitness_binary_percentage_std,dataset
16,5,diverse_medoids,fitness,random,neuralnet,embeddings_norm,0.023970061196983698,0.02725580709258586,0.1246875687981459,0.15572779275716417,0.0588235294117647,0.10188534162169866,cov2_S
16,5,diverse_medoids,fitness,random,neuralnet,embeddings_pca,0.015132467122682068,0.0074965083451326,0.0757348495802978,0.10013839189822163,0.039215686274509796,0.06792356108113244,cov2_S
16,5,diverse_medoids,fitness,random,randomforest,embeddings,0.22268822630183097,0.14061651997797409,0.6133046465378363,0.19853600322965326,0.49019607843137253,0.26524998546017026,cov2_S
16,5,diverse_medoids,fitness,random,randomforest,embeddings_norm,0.2132928614108387,0.05218138158680834,0.5376858642329391,0.1475908846534498,0.6274509803921569,0.17970885078258197,cov2_S
16,5,diverse_medoids,fitness,random,randomforest,embeddings_pca,0.2562041468183661,0.08301329014128048,0.703537193753928,0.280673696126954,0.7058823529411765,0.058823529411764636,cov2_S
16,5,diverse_medoids,fitness,random,ridge,embeddings,0.15356705416881097,0.06684301757411437,0.6571877415596549,0.04465904468475635,0.4313725490196078,0.3018589082027579,cov2_S
16,5,diverse_medoids,fitness,random,ridge,embeddings_norm,0.3343766932695989,0.05346155716768842,0.7073147935110313,0.19077504803712295,0.8039215686274509,0.12245094114506655,cov2_S
16,5,diverse_medoids,fitness,random,ridge,embeddings_pca,0.08622303598572752,0.029832561004094194,0.43897988216534967,0.23521741494037648,0.196078431372549,0.12245094114506662,cov2_S
16,5,diverse_medoids,fitness,top10,elasticnet,embeddings,0.1825979807178756,0.02066721000397478,0.6244497978632144,0.0,0.7058823529411765,0.20377068324339734,cov2_S
16,5,diverse_medoids,fitness,top10,elasticnet,embeddings_norm,0.5443556580399848,0.020011268383940906,0.7977110661880706,0.0,0.96078431372549,0.03396178054056629,cov2_S
16,5,diverse_medoids,fitness,top10,elasticnet,embeddings_pca,0.0864193063635354,0.0,0.2013606246308286,0.0,0.1176470588235294,0.0,cov2_S
16,5,diverse_medoids,fitness,top10,gradientboosting,embeddings,0.0159872333017902,0.0,0.3116803566443319,0.0,0.17647058823529407,0.0,cov2_S
16,5,diverse_medoids,fitness,top10,gradientboosting,embeddings_norm,0.0156003802412676,0.0,0.2806099401373549,0.0,0.1176470588235294,0.0,cov2_S
16,5,diverse_medoids,fitness,top10,gradientboosting,embeddings_pca,0.0159872333017902,0.0,0.3116803566443319,0.0,0.17647058823529407,0.0,cov2_S
16,5,diverse_medoids,fitness,top10,lasso,embeddings,0.15857686010681943,0.06082432409089794,0.46179618601207234,0.15350772030047047,0.6470588235294118,0.4075413664867946,cov2_S
16,5,diverse_medoids,fitness,top10,lasso,embeddings_norm,0.5443556580399848,0.020011268383940906,0.7977110661880706,0.0,0.96078431372549,0.03396178054056629,cov2_S
16,5,diverse_medoids,fitness,top10,lasso,embeddings_pca,0.0883429803325055,0.0,0.1704349422206145,0.0,0.1176470588235294,0.0,cov2_S
16,5,diverse_medoids,fitness,top10,linear,embeddings,0.3741182154701868,0.0060933781726575644,0.5971222713865513,0.1369020960432759,0.9607843137254902,0.06792356108113247,cov2_S
16,5,diverse_medoids,fitness,top10,linear,embeddings_norm,0.567462680416573,0.0,0.7977110661880706,0.0,1.0,0.0,cov2_S
16,5,diverse_medoids,fitness,top10,linear,embeddings_pca,0.34446111902647375,0.0,1.0,0.0,0.7647058823529411,0.0,cov2_S
16,5,diverse_medoids,fitness,top10,neuralnet,embeddings,0.0554402205042829,0.0,0.6244497978632144,0.0,0.17647058823529407,0.0,cov2_S
16,5,diverse_medoids,fitness,top10,neuralnet,embeddings_norm,0.051652108257211275,0.02474317261574324,0.3995303049517906,0.10354013701544197,0.07843137254901959,0.03396178054056622,cov2_S
16,5,diverse_medoids,fitness,top10,neuralnet,embeddings_pca,0.0172240408871584,0.0,0.1633681705111457,0.0,0.0588235294117647,0.0,cov2_S
16,5,diverse_medoids,fitness,top10,randomforest,embeddings,0.22616883595276183,0.024640309371119724,0.540689352700113,0.14507734668707858,0.9215686274509803,0.06792356108113247,cov2_S
16,5,diverse_medoids,fitness,top10,randomforest,embeddings_norm,0.5328021468516906,0.0,0.7977110661880706,0.0,1.0,0.0,cov2_S
16,5,diverse_medoids,fitness,top10,randomforest,embeddings_pca,0.4111397009747759,0.0,0.8695832255396377,0.0,1.0,0.0,cov2_S
16,5,diverse_medoids,fitness,top10,ridge,embeddings,0.16024021635285046,0.06778935375892474,0.5201323143536757,0.18068318155624952,0.49019607843137253,0.3396178054056622,cov2_S
16,5,diverse_medoids,fitness,top10,ridge,embeddings_norm,0.567462680416573,0.0,0.7977110661880706,0.0,1.0,0.0,cov2_S
16,5,diverse_medoids,fitness,top10,ridge,embeddings_pca,0.0717574446206347,0.0,0.1704349422206145,0.0,0.1176470588235294,0.0,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,elasticnet,embeddings,0.12290922343267967,0.00313017732419486,0.6244497978632144,0.0,0.2549019607843137,0.03396178054056621,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,elasticnet,embeddings_norm,0.20824427971556217,0.2810753579379818,0.4001441051499093,0.3443030879644259,0.392156862745098,0.475464927567927,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,elasticnet,embeddings_pca,0.08720579173019778,0.0,0.4112729073632852,0.0,0.2352941176470588,0.0,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,gradientboosting,embeddings,0.0448641693936376,0.0,0.1051573926619021,0.0,0.0,0.0,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,gradientboosting,embeddings_norm,0.0448641693936376,0.0,0.1051573926619021,0.0,0.0,0.0,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,gradientboosting,embeddings_pca,0.0448641693936376,0.0,0.1051573926619021,0.0,0.0,0.0,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,lasso,embeddings,0.13896638387793336,0.015470997520329786,0.37989009589711104,0.21179491464459668,0.37254901960784315,0.06792356108113246,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,lasso,embeddings_norm,0.015498003919692098,1.8303000940715422e-05,0.567462680416573,0.0,0.1372549019607843,0.03396178054056622,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,lasso,embeddings_pca,0.1478111308256175,0.0,0.3114973473345984,0.0,0.35294117647058815,0.0,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,linear,embeddings,0.22080070434784094,0.015342432689680463,0.35261142402747275,0.03560583486917094,0.7254901960784315,0.13584712216226486,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,linear,embeddings_norm,0.567462680416573,0.0,0.7977110661880706,0.0,0.9019607843137254,0.03396178054056618,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,linear,embeddings_pca,0.1211020147119445,0.0,0.6244497978632144,0.0,0.2352941176470588,0.0,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,neuralnet,embeddings,0.06612483716497196,0.010378116382927863,0.6244497978632144,0.0,0.196078431372549,0.033961780540566214,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,neuralnet,embeddings_norm,0.04118190916013734,0.009937258732497916,0.33256653886157056,0.17920510706764,0.15686274509803919,0.13584712216226488,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,neuralnet,embeddings_pca,0.0180262161450984,0.0,0.1633681705111457,0.0,0.0588235294117647,0.0,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,randomforest,embeddings,0.22908071814433262,0.029683837272575373,0.3530084501121416,0.07189933908891849,1.0,0.0,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,randomforest,embeddings_norm,0.5282308168702546,0.00791777578600987,0.7977110661880706,0.0,0.9607843137254902,0.06792356108113247,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,randomforest,embeddings_pca,0.1463503480711711,0.0,0.5190881569073829,0.0,0.35294117647058815,0.0,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,ridge,embeddings,0.2385166196346624,0.0,0.3114973473345984,0.0,0.8627450980392156,0.033961780540566214,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,ridge,embeddings_norm,0.567462680416573,0.0,0.7977110661880706,0.0,0.9803921568627451,0.03396178054056629,cov2_S
16,5,diverse_medoids,fitness,top5bottom5,ridge,embeddings_pca,0.0696298809087318,0.0,0.1704349422206145,0.0,0.0588235294117647,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,elasticnet,embeddings,0.1484554807576043,0.0,0.3045065349354559,0.0,0.35294117647058815,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,elasticnet,embeddings_norm,0.08468854315578754,0.0362875562186129,0.3747698168301496,0.16687691499381208,0.17647058823529407,0.10188534162169864,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,elasticnet,embeddings_pca,0.11850584361909781,0.0,0.3072413592006766,0.0,0.2352941176470588,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,gradientboosting,embeddings,0.043730263754343406,0.0019356381320231996,0.2806099401373549,0.0,0.1176470588235294,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,gradientboosting,embeddings_norm,0.027506513194625465,0.019607718508485077,0.5902309903663866,0.12322300214540566,0.2156862745098039,0.1698089027028311,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,gradientboosting,embeddings_pca,0.0563356678294658,0.0,0.2013606246308286,0.0,0.1176470588235294,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,lasso,embeddings,0.1478985684609278,0.0,0.3045065349354559,0.0,0.2941176470588235,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,lasso,embeddings_norm,0.07060508299113981,0.04848419049438401,0.32280344707149156,0.21188111134726534,0.1372549019607843,0.13584712216226486,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,lasso,embeddings_pca,0.11850584361909781,0.0,0.3072413592006766,0.0,0.2352941176470588,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,linear,embeddings,0.16889984930270516,0.0013348976041525043,0.490731424811304,0.0473722556853176,0.7450980392156863,0.03396178054056618,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,linear,embeddings_norm,0.4893749894703021,0.037609021506427316,0.7977110661880706,0.0,0.8823529411764706,0.10188534162169868,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,linear,embeddings_pca,0.12652364087415,0.0,0.3072413592006766,0.0,0.2352941176470588,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,neuralnet,embeddings,0.0601330288776073,0.0,0.3045065349354559,0.0,0.1176470588235294,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,neuralnet,embeddings_norm,0.01725389635866807,0.0008562845613153422,0.23259119772144674,0.057001675012148846,0.0980392156862745,0.033961780540566214,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,neuralnet,embeddings_pca,0.0160579560780508,0.0,0.1633681705111457,0.0,0.0588235294117647,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,randomforest,embeddings,0.1517571034402758,0.002859289116904409,0.2965410033360889,0.013796705439399013,0.392156862745098,0.033961780540566235,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,randomforest,embeddings_norm,0.15672800002478957,0.005750556326644073,0.6068039702230515,0.2570349977981528,0.49019607843137253,0.033961780540566255,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,randomforest,embeddings_pca,0.1478985684609278,0.0,0.3045065349354559,0.0,0.2352941176470588,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,ridge,embeddings,0.12293127776059205,0.0031683765406659297,0.3045065349354559,0.0,0.17647058823529407,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,ridge,embeddings_norm,0.4893749894703021,0.037609021506427316,0.7977110661880706,0.0,0.8823529411764706,0.10188534162169868,cov2_S
16,5,diverse_medoids,fitness_scaled,dist,ridge,embeddings_pca,0.10487659748454599,0.0,0.3072413592006766,0.0,0.2352941176470588,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,random,elasticnet,embeddings,0.0572149171596892,0.0252917429525388,0.2013606246308286,0.0,0.07843137254901959,0.03396178054056622,cov2_S
16,5,diverse_medoids,fitness_scaled,random,elasticnet,embeddings_norm,0.08791309154716546,0.08120459770767909,0.4708468025549665,0.27722056338914114,0.2549019607843137,0.23773246378396357,cov2_S
16,5,diverse_medoids,fitness_scaled,random,elasticnet,embeddings_pca,0.04622661218463613,0.03334478878318812,0.20291689145561506,0.09854684893799646,0.039215686274509796,0.03396178054056622,cov2_S
16,5,diverse_medoids,fitness_scaled,random,gradientboosting,embeddings,0.16375859562815534,0.12038128669725476,0.8460970986836743,0.16689003640748948,0.43137254901960786,0.222702288070599,cov2_S
16,5,diverse_medoids,fitness_scaled,random,gradientboosting,embeddings_norm,0.0690819480305697,0.07204678068910698,0.8673666276080106,0.1337554471315895,0.392156862745098,0.13584712216226486,cov2_S
16,5,diverse_medoids,fitness_scaled,random,gradientboosting,embeddings_pca,0.06680805264841196,0.022260155285744057,0.3184837795295875,0.2809549143289943,0.15686274509803919,0.17970885078258195,cov2_S
16,5,diverse_medoids,fitness_scaled,random,lasso,embeddings,0.0275428842198132,0.013067310251254512,0.3952632349013605,0.34860693365579287,0.1568627450980392,0.1698089027028311,cov2_S
16,5,diverse_medoids,fitness_scaled,random,lasso,embeddings_norm,0.13331074968903625,0.10437608532413528,0.4741026696250516,0.04134330124643214,0.37254901960784315,0.179708850782582,cov2_S
16,5,diverse_medoids,fitness_scaled,random,lasso,embeddings_pca,0.03369143811280766,0.02125903232351152,0.27958396830962845,0.13548680558960316,0.1176470588235294,0.058823529411764705,cov2_S
16,5,diverse_medoids,fitness_scaled,random,linear,embeddings,0.24282707560723207,0.08774027750503974,0.6374455460215697,0.1185688515716217,0.6666666666666666,0.18909119139201871,cov2_S
16,5,diverse_medoids,fitness_scaled,random,linear,embeddings_norm,0.5171668920506972,0.16530304423774683,0.8509714205270136,0.13080087115415337,0.8627450980392156,0.18909119139201866,cov2_S
16,5,diverse_medoids,fitness_scaled,random,linear,embeddings_pca,0.0859005806866683,0.053694534100882284,0.38046766523657505,0.23192230337774056,0.2352941176470588,0.11764705882352941,cov2_S
16,5,diverse_medoids,fitness_scaled,random,neuralnet,embeddings,0.03214920546212873,0.0004353724402002659,0.1783100433748591,0.06091430712018642,0.019607843137254898,0.03396178054056622,cov2_S
16,5,diverse_medoids,fitness_scaled,random,neuralnet,embeddings_norm,0.018998330183578566,0.003412181850072418,0.1532213158945742,0.13145829269786122,0.019607843137254898,0.03396178054056622,cov2_S
16,5,diverse_medoids,fitness_scaled,random,neuralnet,embeddings_pca,0.032890558300245794,0.020016302300673916,0.16333566063591906,0.027534623782468404,0.039215686274509796,0.03396178054056622,cov2_S
16,5,diverse_medoids,fitness_scaled,random,randomforest,embeddings,0.185858087606571,0.01530239238128126,0.701823589995951,0.08435450275510487,0.6274509803921569,0.08985442539129099,cov2_S
16,5,diverse_medoids,fitness_scaled,random,randomforest,embeddings_norm,0.2776037371446296,0.0874194952079925,0.7248269767422695,0.06611540478256207,0.7843137254901961,0.12245094114506663,cov2_S
16,5,diverse_medoids,fitness_scaled,random,randomforest,embeddings_pca,0.2189729949576067,0.04513414685483766,0.588270695700592,0.18463846348472412,0.6666666666666666,0.1480359693190343,cov2_S
16,5,diverse_medoids,fitness_scaled,random,ridge,embeddings,0.2617410166385369,0.14701761764836851,0.8748165992877381,0.21682401029789153,0.6862745098039215,0.359417701565164,cov2_S
16,5,diverse_medoids,fitness_scaled,random,ridge,embeddings_norm,0.35056253316236924,0.2098949382022613,0.63590660290421,0.16319204493048367,0.7254901960784313,0.222702288070599,cov2_S
16,5,diverse_medoids,fitness_scaled,random,ridge,embeddings_pca,0.0668980592734582,0.04421470865950275,0.4697484203713564,0.1844271004257466,0.2745098039215686,0.12245094114506663,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,elasticnet,embeddings,0.193359439300028,0.002027816976138749,0.5201933174569202,0.1805775210820106,0.7647058823529411,0.10188534162169861,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,elasticnet,embeddings_norm,0.567462680416573,0.0,0.7977110661880706,0.0,1.0,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,elasticnet,embeddings_pca,0.0448641693936376,0.0,0.1051573926619021,0.0,0.0,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,gradientboosting,embeddings,0.0159872333017902,0.0,0.3116803566443319,0.0,0.17647058823529407,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,gradientboosting,embeddings_norm,0.15350058238068084,0.1749478442223047,0.7977110661880706,0.0,0.45098039215686275,0.06792356108113246,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,gradientboosting,embeddings_pca,0.0159872333017902,0.0,0.3116803566443319,0.0,0.17647058823529407,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,lasso,embeddings,0.15857686010681943,0.06082432409089794,0.46179618601207234,0.15350772030047047,0.6470588235294118,0.4075413664867946,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,lasso,embeddings_norm,0.5443556580399848,0.020011268383940906,0.7977110661880706,0.0,0.96078431372549,0.03396178054056629,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,lasso,embeddings_pca,0.0883429803325055,0.0,0.1704349422206145,0.0,0.1176470588235294,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,linear,embeddings,0.3741182154701868,0.0060933781726575644,0.5971222713865513,0.1369020960432759,0.9607843137254902,0.06792356108113247,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,linear,embeddings_norm,0.567462680416573,0.0,0.7977110661880706,0.0,1.0,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,linear,embeddings_pca,0.34446111902647375,0.0,1.0,0.0,0.7647058823529411,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,neuralnet,embeddings,0.0601330288776073,0.0,0.3045065349354559,0.0,0.17647058823529407,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,neuralnet,embeddings_norm,0.0218723945685298,0.001796668092756022,0.21757234057963507,0.2611203565826324,0.039215686274509796,0.06792356108113244,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,neuralnet,embeddings_pca,0.0168744151817356,0.0,0.1633681705111457,0.0,0.0588235294117647,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,randomforest,embeddings,0.22616883595276183,0.024640309371119724,0.540689352700113,0.14507734668707858,0.9215686274509803,0.06792356108113247,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,randomforest,embeddings_norm,0.5328021468516906,0.0,0.7977110661880706,0.0,1.0,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,randomforest,embeddings_pca,0.4111397009747759,0.0,0.8695832255396377,0.0,1.0,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,ridge,embeddings,0.16024021635285046,0.06778935375892474,0.5201323143536757,0.18068318155624952,0.49019607843137253,0.3396178054056622,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,ridge,embeddings_norm,0.567462680416573,0.0,0.7977110661880706,0.0,1.0,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top10,ridge,embeddings_pca,0.0717574446206347,0.0,0.1704349422206145,0.0,0.1176470588235294,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top5bottom5,elasticnet,embeddings,0.3077258351852274,0.1830451400142461,0.47356858695242243,0.28071562146374124,0.7647058823529411,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top5bottom5,elasticnet,embeddings_norm,0.36040260704044425,0.2986047621545721,0.720961604264238,0.13293396750565095,0.6666666666666666,0.3735795859462285,cov2_S
16,5,diverse_medoids,fitness_scaled,top5bottom5,elasticnet,embeddings_pca,0.129590830650327,0.0,0.3114973473345984,0.0,0.2941176470588235,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top5bottom5,gradientboosting,embeddings,0.0448641693936376,0.0,0.1051573926619021,0.0,0.0,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top5bottom5,gradientboosting,embeddings_norm,0.0178424643907612,0.0,0.1744080392494927,0.0,0.1176470588235294,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top5bottom5,gradientboosting,embeddings_pca,0.0448641693936376,0.0,0.1051573926619021,0.0,0.0,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top5bottom5,lasso,embeddings,0.13355791146880056,0.024838746524282296,0.37989009589711104,0.21179491464459668,0.35294117647058826,0.10188534162169867,cov2_S
16,5,diverse_medoids,fitness_scaled,top5bottom5,lasso,embeddings_norm,0.5328021468516906,0.0,0.7977110661880706,0.0,0.9019607843137254,0.03396178054056618,cov2_S
16,5,diverse_medoids,fitness_scaled,top5bottom5,lasso,embeddings_pca,0.1478111308256175,0.0,0.3114973473345984,0.0,0.35294117647058815,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top5bottom5,linear,embeddings,0.22080070434784094,0.015342432689680463,0.35261142402747275,0.03560583486917094,0.7254901960784315,0.13584712216226486,cov2_S
16,5,diverse_medoids,fitness_scaled,top5bottom5,linear,embeddings_norm,0.567462680416573,0.0,0.7977110661880706,0.0,0.9019607843137254,0.03396178054056618,cov2_S
16,5,diverse_medoids,fitness_scaled,top5bottom5,linear,embeddings_pca,0.1211020147119445,0.0,0.6244497978632144,0.0,0.2352941176470588,0.0,cov2_S
16,5,diverse_medoids,fitness_scaled,top5bottom5,neuralnet,embeddings,0.10487659748454599,0.0,0.6244497978632144,0.0,0.2352941176470588,0.0,cov2_S
