,num_mutants_per_round,round_num,median_fitness_scaled_mean,median_fitness_scaled_std,top_fitness_scaled_mean,top_fitness_scaled_std,fitness_binary_percentage_mean,fitness_binary_percentage_std,dataset
14,20,5,0.9282891252903068,0.004163753175343743,0.9592959295929592,0.006351488109896721,1.0,0.0,kelsic
15,20,6,0.9382716049382717,0.0010585813516495789,0.9680968096809681,0.004446041676927972,1.0,0.0,kelsic
16,20,7,0.9418164038626085,0.0037095687337716974,0.9680968096809681,0.004446041676927972,1.0,0.0,kelsic
17,20,8,0.9419386383082754,0.0035991765956081296,0.9706637330399707,0.0,1.0,0.0,kelsic
18,20,9,0.9458501405696125,0.0004234325406597931,0.9706637330399707,0.0,1.0,0.0,kelsic
19,20,10,0.9458501405696125,0.0004234325406597931,0.9706637330399707,0.0,1.0,0.0,kelsic
20,30,1,0.9010715885588558,0.011689431256236258,0.9349712749052683,0.031222228433505427,0.5490196078431372,0.20658144613436744,kelsic
21,30,2,0.9135395020168683,0.01699732868648411,0.9500061117222834,0.019006178888651942,0.823529411764706,0.305656024865096,kelsic
22,30,3,0.9246628368170149,0.01586805236418864,0.951961862852952,0.018701870187018826,0.9803921568627451,0.033961780540566276,kelsic
23,30,4,0.9308153037525974,0.016861709016982668,0.9581958195819582,0.021595059573649482,1.0,0.0,kelsic
24,30,5,0.9336878132257671,0.016114445643609646,0.9581958195819582,0.021595059573649482,1.0,0.0,kelsic
25,30,6,0.933993399339934,0.015596751241757772,0.9581958195819582,0.021595059573649482,1.0,0.0,kelsic
26,30,7,0.9364380882532698,0.016725585356061827,0.9581958195819582,0.021595059573649482,1.0,0.0,kelsic
27,30,8,0.9341156337856008,0.01566271187045535,0.9581958195819582,0.021595059573649482,1.0,0.0,kelsic
28,30,9,0.9345230820193131,0.014971765240531126,0.9568512406796236,0.023923938547278343,1.0,0.0,kelsic
29,30,10,0.9353787231389806,0.013525744362612311,0.9624740251802959,0.014184990112103118,1.0,0.0,kelsic
30,40,1,0.9060832008311941,0.009228768242973593,0.9358676609216477,0.01811147130000632,0.7254901960784313,0.22270228807059897,kelsic
31,40,2,0.9177362180662509,0.010464439421011948,0.94670578168928,0.024591917939019072,0.9803921568627451,0.033961780540566276,kelsic
32,40,3,0.9284928492849285,0.011751683431582047,0.9493134499449946,0.02069242989539853,1.0,0.0,kelsic
33,40,4,0.9291040215132624,0.010818266371678629,0.957706881799291,0.012339626318442518,1.0,0.0,kelsic
34,40,5,0.9312227519863097,0.005735040765141881,0.9535509106466202,0.004869474217587749,1.0,0.0,kelsic
35,40,6,0.935093509350935,0.009527232164845264,0.9611294462779613,0.008256934542865989,1.0,0.0,kelsic
36,40,7,0.9407162938516073,0.008688109347960842,0.965896589658966,0.008256934542865949,1.0,0.0,kelsic
37,40,8,0.9419386383082754,0.0035991765956081773,0.9706637330399707,0.0,1.0,0.0,kelsic
38,40,9,0.946094609460946,0.0,0.9706637330399707,0.0,1.0,0.0,kelsic
39,40,10,0.946094609460946,0.0,0.9706637330399707,0.0,1.0,0.0,kelsic
40,50,1,0.9024161674611904,0.006432521306824584,0.9358676609216477,0.01811147130000632,0.5882352941176471,0.155632430062623,kelsic
41,50,2,0.9237257059039238,0.008256934542865878,0.9563623028969565,0.0,1.0,0.0,kelsic
42,50,3,0.9349305302530252,0.00966837620392107,0.9611294462779613,0.008256934542865989,1.0,0.0,kelsic
43,50,4,0.936234364258648,0.005966159515107593,0.965896589658966,0.008256934542865949,1.0,0.0,kelsic
44,50,5,0.9377826671556045,0.0035991765956083135,0.965896589658966,0.008256934542865949,1.0,0.0,kelsic
45,50,6,0.9418164038626085,0.0037095687337716727,0.965896589658966,0.008256934542865949,1.0,0.0,kelsic
46,50,7,0.9419386383082754,0.003599176595608145,0.9680968096809681,0.004446041676927972,1.0,0.0,kelsic
47,50,8,0.9419386383082754,0.0035991765956081773,0.9706637330399707,0.0,1.0,0.0,kelsic
48,50,9,0.9432832172106099,0.004869474217587621,0.9706637330399707,0.0,1.0,0.0,kelsic
49,50,10,0.9458501405696125,0.00042343254065976106,0.9706637330399707,0.0,1.0,0.0,kelsic
50,100,1,0.9117467302285783,0.0016937301626391565,0.9541620828749542,0.003810892865938178,0.8039215686274509,0.033961780540566235,kelsic
51,100,2,0.9224218718983009,0.006524770572197831,0.9563623028969565,0.0,1.0,0.0,kelsic
52,100,3,0.9327710548832661,0.006139771839567096,0.9611294462779613,0.008256934542865933,1.0,0.0,kelsic
53,100,4,0.9363565987043149,0.006069199608312981,0.9680968096809681,0.004446041676927972,1.0,0.0,kelsic
54,100,5,0.946094609460946,0.0,0.9706637330399707,0.0,1.0,0.0,kelsic
55,100,6,0.9465835472436132,0.0008468650813196583,0.990221244346657,0.016937301626391597,1.0,0.0,kelsic
56,100,7,0.9456056716782789,0.00042343254065976106,0.9804424886933139,0.016937301626391597,1.0,0.0,kelsic
57,100,8,0.9470724850262804,0.0008468650813196583,0.990221244346657,0.016937301626391597,1.0,0.0,kelsic
58,100,9,0.9465835472436132,0.0008468650813196343,1.0,0.0,1.0,0.0,kelsic
59,100,10,0.9468280161349468,0.0012702976219794515,1.0,0.0,1.0,0.0,kelsic
0,10,1,0.38925793943044323,0.11696752766008028,0.6408465063669477,0.21160763892083653,0.07843137254901959,0.13584712216226488,brenan
1,10,2,0.47950640774488784,0.14816217251797958,0.7325575506930716,0.23421448961591781,0.15686274509803919,0.27169424432452977,brenan
2,10,3,0.5232341472892973,0.10878953257292603,0.7654496196151118,0.2027330147640024,0.17647058823529407,0.2564058202082749,brenan
3,10,4,0.5619958960155925,0.07626304677505623,0.8784700420031356,0.2065425039141275,0.196078431372549,0.24490188229013324,brenan
4,10,5,0.604713650690312,0.09079562109498206,0.8784700420031356,0.2065425039141275,0.2745098039215686,0.26524998546017026,brenan
5,10,6,0.6243817234413588,0.0765573217556415,0.8784700420031356,0.2065425039141275,0.35294117647058826,0.30565602486509597,brenan
6,10,7,0.6458059212067307,0.08421892904310788,0.885954648723068,0.19357878480053306,0.4705882352941177,0.3578095606057777,brenan
7,10,8,0.6643513752565743,0.0755747828945527,0.885954648723068,0.19357878480053306,0.6862745098039215,0.5433884886490595,brenan
8,10,9,0.6789829982926342,0.05440423112752195,0.9303971246241844,0.11660215852564386,0.7647058823529411,0.4075413664867947,brenan
9,10,10,0.6854381829110369,0.04322352339621142,0.9303971246241844,0.11660215852564386,0.8039215686274509,0.3396178054056622,brenan
10,20,1,0.4689956460028775,0.11238783688082447,0.6473524100301337,0.20337234811218474,0.0980392156862745,0.16980890270283108,brenan
11,20,2,0.5142295862512042,0.11432060598893806,0.6532678215159764,0.1987253004703954,0.1372549019607843,0.23773246378396357,brenan
12,20,3,0.557938598799343,0.11957360533012462,0.7205092111558479,0.2469927876143368,0.23529411764705885,0.4075413664867947,brenan
13,20,4,0.5829085087481127,0.11440319252535486,0.7781708105960222,0.1936452484133587,0.37254901960784315,0.5465631319516218,brenan
14,20,5,0.620420373415219,0.11875994860393514,0.7823047849993366,0.1914253927375653,0.5294117647058824,0.5025884556069136,brenan
15,20,6,0.6625425024091919,0.06556734520934344,0.8075996277016025,0.16472192026144508,0.607843137254902,0.4492721269564549,brenan
16,20,7,0.6874395631096729,0.02264728965975124,0.8089038409652588,0.1635451762130374,0.7450980392156863,0.23773246378396357,brenan
17,20,8,0.6967791156899154,0.012731552066560905,0.8109150473744475,0.1617755934580288,0.8039215686274511,0.16980890270283105,brenan
18,20,9,0.6987903220991042,0.01621506375178406,0.8109150473744475,0.1617755934580288,0.8039215686274511,0.16980890270283105,brenan
19,20,10,0.7188322601939192,0.045614067130639334,0.9043162298057519,0.16177559345802886,0.8431372549019608,0.14803596931903426,brenan
20,30,1,0.5450175832337781,0.07710773078875352,0.7244846367720257,0.14985375591119024,0.1372549019607843,0.12245094114506663,brenan
21,30,2,0.5841209817124126,0.09470119754181631,0.7278000564448707,0.14940168343388532,0.2745098039215686,0.29607193863806863,brenan
22,30,3,0.6412923668225511,0.09203035502946069,0.8872064426916538,0.19141061404633403,0.5098039215686274,0.39166635991055254,brenan
23,30,4,0.6576878059760233,0.07501009989858316,0.9303971246241844,0.11660215852564386,0.6470588235294118,0.42418250299576343,brenan
24,30,5,0.6873064282507562,0.042040271921033205,0.9303971246241844,0.11660215852564386,0.7450980392156863,0.3018589082027579,brenan
25,30,6,0.6970967587439553,0.05356552155866958,0.9303971246241844,0.11660215852564386,0.7647058823529411,0.269563276173873,brenan
26,30,7,0.7316022164194725,0.04552048006100114,0.9303971246241844,0.11660215852564386,0.9411764705882352,0.05882352941176472,brenan
27,30,8,0.7424589562148615,0.06043359144740198,0.9303971246241844,0.11660215852564386,1.0,0.0,brenan
28,30,9,0.746554176941666,0.057079511243463305,0.9977174122370563,0.0,1.0,0.0,brenan
29,30,10,0.746554176941666,0.057079511243463305,0.9977174122370563,0.0,1.0,0.0,brenan
30,40,1,0.5437574271049633,0.06939455520375573,0.7244846367720257,0.14985375591119024,0.0980392156862745,0.08985442539129097,brenan
31,40,2,0.6003683098777958,0.09534294153590592,0.7278000564448707,0.14940168343388532,0.35294117647058826,0.31126486012524596,brenan
32,40,3,0.6307747819003521,0.12014665081280751,0.7663461853516962,0.21123173592605457,0.5882352941176471,0.5228349657244463,brenan
33,40,4,0.639167644619365,0.10689649671453519,0.8034753176544225,0.16858834488800659,0.6274509803921569,0.5002882675361989,brenan
34,40,5,0.6454353440857966,0.10102698549377032,0.829556212472855,0.1540675645158976,0.6274509803921569,0.5002882675361989,brenan
35,40,6,0.6709463398586445,0.07053438898208328,0.983703451812551,0.02427289147050271,0.6862745098039215,0.4454045761411979,brenan
36,40,7,0.6750591548344601,0.067109624415586,0.983703451812551,0.02427289147050271,0.7450980392156863,0.44150314702736093,brenan
37,40,8,0.7163036215078774,0.05206101495985603,0.983703451812551,0.02427289147050271,0.8431372549019608,0.27169424432452977,brenan
38,40,9,0.7463913005934404,0.047352007616818445,0.986692752182456,0.019095271350742786,0.9215686274509803,0.1358471221622649,brenan
39,40,10,0.7536272007276881,0.039466742023862,0.986692752182456,0.019095271350742786,1.0,0.0,brenan
40,50,1,0.5571669109122958,0.04620594201078339,0.7848761022536421,0.088940429835214,0.2156862745098039,0.12245094114506662,brenan
41,50,2,0.6598484170208322,0.024290631966228157,0.8822669096965514,0.14268032210728596,0.5490196078431372,0.20658144613436738,brenan
42,50,3,0.7224065102593774,0.029469464526909794,0.9054589797733446,0.13219183995283068,0.9215686274509803,0.08985442539129099,brenan
43,50,4,0.7389050773739251,0.030390047218547617,0.9193724645695841,0.10832424891809023,0.9607843137254902,0.06792356108113246,brenan
44,50,5,0.7527242057566245,0.0390396253166723,0.986692752182456,0.019095271350742786,1.0,0.0,brenan
45,50,6,0.7495245248251462,0.037089980152372574,0.986692752182456,0.019095271350742786,1.0,0.0,brenan
46,50,7,0.7732784841984192,0.02359752714326265,0.986692752182456,0.019095271350742786,1.0,0.0,brenan
47,50,8,0.7726367985317667,0.030560002643434708,0.9977174122370563,0.0,1.0,0.0,brenan
48,50,9,0.7766626663149637,0.032022138535991736,0.9977174122370563,0.0,1.0,0.0,brenan
49,50,10,0.7897963230101087,0.005803142815844759,0.9977174122370563,0.0,1.0,0.0,brenan
50,100,1,0.5323862020799944,0.04858648023647416,0.7848761022536421,0.088940429835214,0.2156862745098039,0.0339617805405662,brenan
51,100,2,0.6952087305960774,0.04419625458549712,0.8705680443031912,0.10032737061164505,0.7058823529411763,0.21209125149788177,brenan
52,100,3,0.7421858176151647,0.03224962957540046,0.986692752182456,0.019095271350742786,1.0,0.0,brenan
53,100,4,0.7694886687582642,0.01815071118774076,0.9977174122370563,0.0,1.0,0.0,brenan
54,100,5,0.7918924274944782,0.00669285546430278,0.9977174122370563,0.0,1.0,0.0,brenan
55,100,6,0.7969729617029997,0.0134582765744673,0.9977174122370563,0.0,1.0,0.0,brenan
56,100,7,0.8182644001342934,0.03303418694654783,0.9977174122370563,0.0,1.0,0.0,brenan
57,100,8,0.8333492868104405,0.05149989848074474,0.999239137412352,0.001317852659384465,1.0,0.0,brenan
58,100,9,0.8451426496168407,0.04170677869148875,0.999239137412352,0.001317852659384465,1.0,0.0,brenan
59,100,10,0.8684217725239112,0.032672454940227594,0.999239137412352,0.001317852659384465,1.0,0.0,brenan
60,200,1,0.5732143107831315,0.054257963373460276,0.8272193459778515,0.048814158502802324,0.2549019607843137,0.08985442539129099,brenan
61,200,2,0.7361672872229029,0.029767442649184683,0.9678010975683535,0.02592807817394319,0.9215686274509803,0.13584712216226494,brenan
62,200,3,0.7669910188453267,0.024951429388402883,0.986692752182456,0.019095271350742814,1.0,0.0,brenan
63,200,4,0.7925214774756659,0.005603308936385441,0.9977174122370563,0.0,1.0,0.0,brenan
64,200,5,0.8440541291161878,0.044068565754919624,0.9977174122370563,0.0,1.0,0.0,brenan
65,200,6,0.8657101562691357,0.0611942266998658,0.9977174122370563,0.0,1.0,0.0,brenan
66,200,7,0.8835998268053586,0.062874894717948,0.9984782748247042,0.001317852659384481,1.0,0.0,brenan
67,200,8,0.8980427136085378,0.037859080966875625,0.9984782748247042,0.001317852659384481,1.0,0.0,brenan
68,200,9,0.9072934513028835,0.021836333272776353,0.9984782748247042,0.001317852659384481,1.0,0.0,brenan
69,200,10,0.9106169942098611,0.016079788096755917,0.9984782748247042,0.001317852659384481,1.0,0.0,brenan
70,500,1,0.6407727270983424,0.03784542982334562,0.9286631249063247,0.04169113875055627,0.4705882352941176,0.05882352941176474,brenan
71,500,2,0.7987409791225927,0.011070882402612647,0.987453614770104,0.019787139200035667,1.0,0.0,brenan
72,500,3,0.9086529298861784,0.03772340142431334,0.999239137412352,0.001317852659384481,1.0,0.0,brenan
73,500,4,0.917734676437803,0.03076486605185054,0.999239137412352,0.001317852659384481,1.0,0.0,brenan
74,500,5,0.9314584877371203,0.02130766949338739,0.999239137412352,0.001317852659384481,1.0,0.0,brenan
75,500,6,0.9314584877371203,0.02130766949338739,0.999239137412352,0.001317852659384481,1.0,0.0,brenan
76,500,7,0.9372011258626127,0.016131490022195168,1.0,0.0,1.0,0.0,brenan
77,500,8,0.9416412671757558,0.009429742903789383,1.0,0.0,1.0,0.0,brenan
78,500,9,0.9416412671757558,0.009429742903789383,1.0,0.0,1.0,0.0,brenan
79,500,10,0.951830109904443,0.0,1.0,0.0,1.0,0.0,brenan
0,10,1,0.850426838798486,0.09159793030676319,0.9077928677007362,0.013064562386933855,0.019607843137254898,0.03396178054056622,stiffler
1,10,2,0.8852315240683323,0.039949306104258536,0.918215501154978,0.0026220546017636424,0.1176470588235294,0.058823529411764705,stiffler
2,10,3,0.9022562684750688,0.013558373904721414,0.9308433046967899,0.0174692790426605,0.17647058823529407,0.0,stiffler
3,10,4,0.904592225243861,0.010147925631127791,0.9338093754660007,0.015047786200292278,0.2352941176470588,0.0,stiffler
4,10,5,0.9108178422845828,0.0006945035392440997,0.9356007488417091,0.018124882331604808,0.2352941176470588,0.05882352941176469,stiffler
5,10,6,0.9130361181196095,0.0014246902555873177,0.9361095841788508,0.017612177850802775,0.37254901960784315,0.03396178054056623,stiffler
6,10,7,0.9143089369539475,0.0019685176859171923,0.9378964466090447,0.01606711926704351,0.4313725490196078,0.089854425391291,stiffler
7,10,8,0.9164845408805499,0.002684377258508718,0.938056853121988,0.009076648185917413,0.5490196078431372,0.08985442539129104,stiffler
8,10,9,0.9195832530621143,0.0031963954224348287,0.9402764260815443,0.014539989071670707,0.6862745098039215,0.16980890270283108,stiffler
9,10,10,0.9213363084472993,0.00292913248822535,0.9431097268725513,0.011498646547961558,0.7450980392156863,0.1224509411450666,stiffler
10,20,1,0.8814704253369753,0.030182317781129054,0.9287517027368786,0.007522005280417302,0.0980392156862745,0.06792356108113244,stiffler
11,20,2,0.9058776162895743,0.006145046350569828,0.9265041434068529,0.005989663941781164,0.2352941176470588,0.1764705882352941,stiffler
12,20,3,0.9117455652485162,0.003616817446516159,0.9308427649804395,0.006966131964080549,0.392156862745098,0.14803596931903432,stiffler
13,20,4,0.9169418484722968,0.004231962449198308,0.930637576241307,0.0070940459480128976,0.5686274509803921,0.08985442539129104,stiffler
14,20,5,0.9198222620199861,0.0010408728535545979,0.934503436624181,0.005624704061994261,0.6862745098039215,0.06792356108113236,stiffler
15,20,6,0.921736433185254,0.0024979255675082524,0.934503436624181,0.005624704061994261,0.7450980392156863,0.08985442539129096,stiffler
16,20,7,0.9230585235603558,5.275126492658942e-05,0.9373367374151881,0.0012307448166573429,0.8823529411764706,0.11764705882352944,stiffler
17,20,8,0.9234049870591434,0.0005473411179414912,0.9373367374151881,0.0012307448166573429,0.8431372549019608,0.08985442539129096,stiffler
18,20,9,0.9242567110976107,0.0012916772636691668,0.9365231089588946,0.00017850100812696863,0.9019607843137255,0.089854425391291,stiffler
19,20,10,0.9247235183314123,0.0005049399200770902,0.9365231089588946,0.00017850100812696863,0.96078431372549,0.03396178054056626,stiffler
20,30,1,0.8998874679699744,0.00933469534376621,0.9324468318175784,0.006451431719580014,0.196078431372549,0.1480359693190343,stiffler
21,30,2,0.9080726755390532,0.007697011061960527,0.9367495426152566,0.012355703143691268,0.3333333333333333,0.26524998546017026,stiffler
22,30,3,0.9147151833292582,0.003863909413028462,0.936073365853261,0.01022533209281801,0.5294117647058824,0.21209125149788177,stiffler
23,30,4,0.9170209849412227,0.003164813602601448,0.9360144815552629,0.01045834583727754,0.5686274509803921,0.12245094114506667,stiffler
24,30,5,0.9187137993781352,0.002252379709737931,0.9374402502458539,0.009923408524267022,0.7254901960784313,0.17970885078258192,stiffler
25,30,6,0.9213696856383639,0.002542754410286354,0.93884778234627,0.008149276058360615,0.8039215686274509,0.08985442539129096,stiffler
26,30,7,0.9227036604260025,0.00301565807963678,0.9402735510368609,0.006587020926506214,0.9019607843137254,0.06792356108113241,stiffler
27,30,8,0.92360810768524,0.002213866623674597,0.9402735510368609,0.006587020926506214,0.823529411764706,0.11764705882352935,stiffler
28,30,9,0.9245642741155603,0.0012879704252713067,0.9415062106485522,0.005870199592607677,0.9019607843137255,0.089854425391291,stiffler
29,30,10,0.9246320886577101,0.0005651389637009693,0.9416092682536449,0.005734696249056271,0.9411764705882352,0.10188534162169868,stiffler
30,40,1,0.9040429365520793,0.01025365379609043,0.9291124912037407,0.007710363938197317,0.2352941176470588,0.15563243006262295,stiffler
31,40,2,0.9130204228396143,0.0012024148032346357,0.9295960335477279,0.0013320764848664059,0.35294117647058815,0.05882352941176472,stiffler
32,40,3,0.9197462495955121,0.0006080092347009895,0.9299868023348722,0.0007137986619360244,0.6666666666666666,0.08985442539129097,stiffler
33,40,4,0.9213865734662389,0.004108314934298892,0.9313583405510313,0.00472076610822487,0.7450980392156863,0.08985442539129096,stiffler
34,40,5,0.9233789214510959,0.0021417918093752757,0.9321927707342411,0.003839433413592139,0.8627450980392156,0.06792356108113243,stiffler
35,40,6,0.9252224777619892,0.0005784155223815331,0.9395361948202802,0.005040316791360439,0.9215686274509803,0.033961780540566165,stiffler
36,40,7,0.9249583742301121,0.0005939006520367985,0.9366261665639873,0.0,0.9607843137254902,0.06792356108113246,stiffler
37,40,8,0.9249583717905324,0.0005651389637009853,0.9366261665639873,0.0,0.9803921568627451,0.033961780540566276,stiffler
38,40,9,0.9264233263114675,0.0015656360437990955,0.9416092682536449,0.0057346962490562444,0.9411764705882352,0.05882352941176472,stiffler
39,40,10,0.9252846549233548,0.0,0.9366261665639873,0.0,0.96078431372549,0.03396178054056626,stiffler
40,50,1,0.9059428278814975,0.003836966294948422,0.9325958751748485,0.0017380029321081582,0.2156862745098039,0.033961780540566214,stiffler
41,50,2,0.9161765824880493,0.001725843872039459,0.9344436678972202,0.011640891109916016,0.5686274509803922,0.13584712216226494,stiffler
42,50,3,0.9225247666154099,0.0018596815006985644,0.9381472721591373,0.00906588455996965,0.823529411764706,0.05882352941176472,stiffler
43,50,4,0.9232676089588333,0.0022924535039757156,0.9403766086419537,0.0064959562298822085,0.9019607843137254,0.033961780540566124,stiffler
44,50,5,0.9240761942346395,0.0009340799215426096,0.9403766086419537,0.0064959562298822085,0.9411764705882352,0.05882352941176466,stiffler
45,50,6,0.9235693184492368,0.002751367018403334,0.9402735510368609,0.006587020926506214,0.8627450980392156,0.1358471221622648,stiffler
46,50,7,0.9260778937790638,0.0011266345797107833,0.9450623833835108,0.007439470535633835,1.0,0.0,stiffler
47,50,8,0.926689665474187,0.0018401831623565846,0.9382232226182868,0.006483736576193838,0.9803921568627451,0.033961780540566276,stiffler
48,50,9,0.9266007253102552,0.0013352946265721274,0.9394331372151874,0.005131896101414132,1.0,0.0,stiffler
49,50,10,0.9275891276149343,0.0009692664337692951,0.9462950429952021,0.00535790255218938,1.0,0.0,stiffler
50,100,1,0.9055380737157734,0.0036339900030180855,0.9296850526727228,0.004957427982594715,0.196078431372549,0.1224509411450666,stiffler
51,100,2,0.9167056723543793,0.0027701869448552977,0.9365231089588946,0.00017850100812699267,0.5686274509803922,0.14803596931903434,stiffler
52,100,3,0.9229101949186201,0.0024193531205877303,0.9337928657729803,0.004907420923149345,0.8235294117647057,0.10188534162169857,stiffler
53,100,4,0.9240765398417646,0.0026065530339896966,0.9343064110440213,0.0037533676628259786,0.96078431372549,0.03396178054056626,stiffler
54,100,5,0.9260381802676294,0.0012855848857603238,0.9366261665639873,0.0,1.0,0.0,stiffler
55,100,6,0.9257821519885366,0.0007114839158780907,0.9366261665639873,0.0,1.0,0.0,stiffler
56,100,7,0.9266074504183109,0.0017833908818400866,0.9497481581250679,0.0016200436953175369,0.9803921568627451,0.033961780540566276,stiffler
57,100,8,0.9284638893364373,0.0013377990693547435,0.9561934459006105,0.012055505366907505,1.0,0.0,stiffler
58,100,9,0.9263667244842422,0.0010940551317438524,0.9523399462175512,0.01691213046929903,0.9803921568627451,0.033961780540566276,stiffler
59,100,10,0.9290907939071144,0.001467676129454366,0.9729805040082726,0.023915476276117877,1.0,0.0,stiffler
60,200,1,0.9106898940543481,0.0018688765981762754,0.933629488258552,0.0005320967684868158,0.2941176470588235,0.0588235294117647,stiffler
61,200,2,0.9231232030799452,0.002321687386891421,0.9324272223945836,0.0036533582031687815,0.8235294117647057,0.10188534162169857,stiffler
62,200,3,0.9254695102535552,0.002569318557650913,0.9479724116398037,0.0026648878484377596,0.9411764705882352,0.05882352941176469,stiffler
63,200,4,0.9257424623849833,0.0014126581044874929,0.9470370789762131,0.0014556394385217854,0.8823529411764706,0.05882352941176465,stiffler
64,200,5,0.9278395102999911,0.001992608554801911,0.9479724116398037,0.0026648878484376486,1.0,0.0,stiffler
65,200,6,0.9275293248151769,0.002352228122734332,0.9712047575230085,0.026461129243159576,0.9215686274509803,0.08985442539129096,stiffler
66,200,7,0.9298616449025016,0.003005767562854702,0.9862704114339081,0.022272403840145793,0.9607843137254902,0.06792356108113246,stiffler
67,200,8,0.9331576503674386,0.006212493198064425,1.0,0.0,1.0,0.0,stiffler
68,200,9,0.9337105889957376,0.0031291934460565747,1.0,0.0,1.0,0.0,stiffler
69,200,10,0.9384382747408088,0.006213373819691746,1.0,0.0,1.0,0.0,stiffler
0,10,1,0.276700900727513,0.028822372804430847,0.6477847864412237,0.3056103635114182,0.15686274509803919,0.08985442539129097,markin
1,10,2,0.27041134334253486,0.021787665895804408,0.5660205404365078,0.17999566047276322,0.1176470588235294,0.058823529411764705,markin
2,10,3,0.3207278024223601,0.06803196495453574,0.6477847864412237,0.3050273225412615,0.17647058823529407,0.058823529411764705,markin
3,10,4,0.3458860319622727,0.039278273280000414,0.6477847864412237,0.3050273225412615,0.17647058823529407,0.058823529411764705,markin
4,10,5,0.358465146732229,0.032681498843706566,0.6477847864412237,0.3050273225412615,0.17647058823529407,0.058823529411764705,markin
5,10,6,0.3773338188871634,0.018868672154934395,0.6729430159811364,0.28574255939953713,0.196078431372549,0.03396178054056623,markin
6,10,7,0.38991293365711965,0.010893832947902181,0.6729430159811364,0.28574255939953713,0.196078431372549,0.03396178054056623,markin
7,10,8,0.40878160581205414,0.021787665895804442,0.6855221307510927,0.27299867119528265,0.2549019607843137,0.06792356108113243,markin
8,10,9,0.402492048427076,0.010893832947902221,0.6855221307510927,0.27299867119528265,0.2745098039215686,0.033961780540566214,markin
9,10,10,0.42136072058201046,0.010893832947902221,0.6855221307510927,0.27299867119528265,0.2745098039215686,0.033961780540566214,markin
10,20,1,0.3081486876524038,0.010893832947902221,0.6414952290562456,0.3106175458490682,0.07843137254901959,0.03396178054056622,markin
11,20,2,0.34588603196227274,0.010893832947902181,0.6414952290562456,0.3106175458490682,0.07843137254901959,0.03396178054056622,markin
12,20,3,0.3710442615021852,0.010893832947902152,0.6540743438262019,0.30091440639234607,0.15686274509803919,0.08985442539129097,markin
13,20,4,0.38991293365711965,0.010893832947902185,0.6540743438262019,0.30091440639234607,0.196078431372549,0.12245094114506662,markin
14,20,5,0.4150711631970323,0.018868672154934485,0.6666534585961582,0.2888406899947617,0.2941176470588235,0.1764705882352941,markin
15,20,6,0.4276502779669886,0.010893832947902221,0.7043908029060271,0.2603147431196944,0.3333333333333333,0.17970885078258195,markin
16,20,7,0.4276502779669886,0.010893832947902221,0.7043908029060271,0.2603147431196944,0.35294117647058826,0.1764705882352941,markin
17,20,8,0.4339398353519668,0.01886867215493445,0.7043908029060271,0.2603147431196944,0.392156862745098,0.14803596931903432,markin
18,20,9,0.44022939273694495,0.010893832947902181,0.7358385898309178,0.22877049190594612,0.4705882352941176,0.155632430062623,markin
19,20,10,0.44651895012192305,0.021787665895804345,0.7358385898309178,0.22877049190594612,0.4705882352941176,0.10188534162169868,markin
20,30,1,0.31443824503738194,0.010893832947902221,0.528283196126639,0.11477365198051659,0.07843137254901959,0.03396178054056622,markin
21,30,2,0.358465146732229,0.0,0.528283196126639,0.11477365198051659,0.1176470588235294,0.058823529411764705,markin
22,30,3,0.402492048427076,0.028822372804430896,0.572310097821486,0.1753196493290785,0.196078431372549,0.1480359693190343,markin
23,30,4,0.42136072058201046,0.010893832947902221,0.6666534585961582,0.2888406899947617,0.2745098039215686,0.17970885078258195,markin
24,30,5,0.42136072058201046,0.010893832947902221,0.6666534585961582,0.2888406899947617,0.2549019607843137,0.18909119139201871,markin
25,30,6,0.44022939273694495,0.010893832947902209,0.6666534585961582,0.2888406899947617,0.37254901960784315,0.18909119139201874,markin
26,30,7,0.4590980648918794,0.028822372804430858,0.7043908029060271,0.2603147431196944,0.39215686274509803,0.14803596931903432,markin
27,30,8,0.46538762227685754,0.021787665895804376,0.7043908029060271,0.2603147431196944,0.5294117647058824,0.15563243006262303,markin
28,30,9,0.4716771796618356,0.01886867215493443,0.7547072619858523,0.21430691954965286,0.5882352941176471,0.11764705882352948,markin
29,30,10,0.4716771796618356,0.01886867215493443,0.7547072619858523,0.21430691954965286,0.5686274509803921,0.08985442539129104,markin
30,40,1,0.3395964745772946,0.0,0.528283196126639,0.11477365198051659,0.07843137254901959,0.03396178054056622,markin
31,40,2,0.3962024910420978,0.01886867215493445,0.6289161142862892,0.13386566042423553,0.196078431372549,0.08985442539129097,markin
32,40,3,0.4150711631970323,0.0,0.7043908029060271,0.2603147431196944,0.2745098039215686,0.12245094114506662,markin
33,40,4,0.4339398353519668,0.0,0.7484177046008741,0.21869217020188483,0.3725490196078431,0.08985442539129099,markin
34,40,5,0.4465189501219231,0.010893832947902188,0.7484177046008741,0.21869217020188483,0.49019607843137253,0.033961780540566276,markin
35,40,6,0.4465189501219231,0.010893832947902188,0.8679192949154588,0.22877049190594614,0.5490196078431372,0.033961780540566235,markin
36,40,7,0.47796673704681375,0.010893832947902221,0.8679192949154588,0.22877049190594614,0.6470588235294118,0.05882352941176472,markin
37,40,8,0.4905458518167701,0.0,0.8679192949154588,0.22877049190594614,0.6862745098039217,0.033961780540566214,markin
