Feature,Importance
Feature 1893,0.005880714981923315
Feature 2958,0.00587094197827563
Feature 1364,0.005869210719095815
Feature 4920,0.0058686181481056865
Feature 3164,0.005863820229335544
Feature 4094,0.00585525683291935
Feature 2159,0.005852146978681205
Feature 1555,0.005850986724489078
Feature 2146,0.005845650366151254
Feature 2329,0.0058434975645650904
Feature 2988,0.005839707699032912
Feature 1601,0.005833502983726316
Feature 1114,0.005817073930772643
Feature 4896,0.00580678459512772
Feature 3497,0.005786621674452835
Feature 2442,0.005784834020841982
Feature 776,0.005777946467292815
Feature 2847,0.005760122309840297
Feature 1430,0.005746669885055896
Feature 308,0.005745229991506243
Feature 1386,0.005744298674012422
Feature 3681,0.0057419704802349515
Feature 478,0.005737175929564156
Feature 3149,0.005729140648157727
Feature 1960,0.005723315753177583
Feature 3370,0.005711913689457903
Feature 294,0.005710856316170337
Feature 1530,0.00571055276194304
Feature 146,0.00570939208700952
Feature 1800,0.005702759393592485
Feature 4315,0.005696172677314227
Feature 510,0.005690005675770918
Feature 3436,0.005689993507718388
Feature 4436,0.005689292103041206
Feature 1361,0.005688672320280189
Feature 3406,0.005680313679625825
Feature 4590,0.005680021122875975
Feature 1492,0.005673071121350652
Feature 2577,0.005668656548826867
Feature 4415,0.005665825519425806
Feature 4438,0.005659271859120184
Feature 2249,0.0056586284393577765
Feature 4103,0.005657527373417995
Feature 2935,0.005656308079036535
Feature 2252,0.005653702482234535
Feature 3123,0.005652529088348382
Feature 988,0.005651608245346234
Feature 2417,0.005649896794008838
Feature 1619,0.005647936164752584
Feature 882,0.005637054167562665
Feature 4080,0.005631284704547255
Feature 1910,0.005630886407436184
Feature 3604,0.005630147324920317
Feature 128,0.005629393465216985
Feature 4579,0.005625641858288168
Feature 255,0.0056237689902689045
Feature 1257,0.005622021398174752
Feature 3289,0.005617839961556311
Feature 3634,0.0056136150964758835
Feature 4858,0.005610362634618577
Feature 667,0.005609014602406067
Feature 4984,0.005593024426148889
Feature 4768,0.0055913550659408414
Feature 3715,0.005588800790060145
Feature 1646,0.005578776755802754
Feature 3425,0.00557484436059597
Feature 3118,0.005569123831200867
Feature 4404,0.0055680490658547716
Feature 2091,0.005566671523867174
Feature 2010,0.005563064130139626
Feature 4015,0.005555636605225435
Feature 2842,0.005555477337778312
Feature 3007,0.005553841556070646
Feature 3711,0.00555208350236776
Feature 1499,0.005541826115608518
Feature 3182,0.005541321285140278
Feature 4964,0.00553368801543708
Feature 3616,0.005531504381254618
Feature 3610,0.0055298584567668695
Feature 3292,0.005525861162462223
Feature 3614,0.005525718353157046
Feature 3191,0.005510197153462439
Feature 29,0.005504975408608216
Feature 3341,0.005497128495674811
Feature 1141,0.0054949363163042456
Feature 909,0.0054857704845176665
Feature 612,0.005481307377614726
Feature 4077,0.00546165975306196
Feature 2738,0.005456923509439323
Feature 2392,0.0054566557509867246
Feature 176,0.005447042010115152
Feature 2401,0.005445680525648243
Feature 3165,0.005438838738742539
Feature 4340,0.005437197171431346
Feature 3317,0.0054340199452868315
Feature 3907,0.005432432015640453
Feature 4329,0.005429964580811227
Feature 2962,0.005428163192964129
Feature 5103,0.005419479754667724
Feature 4919,0.005403701476531639
Feature 5001,0.005400100555460282
Feature 4256,0.00539946598196583
Feature 997,0.005396214042770361
