Feature,Importance
Feature 450,0.025602491582440445
Feature 1128,0.02556287793068717
Feature 2064,0.025528530258880418
Feature 1167,0.025524613445304482
Feature 670,0.025522313265322477
Feature 1225,0.025429454456241667
Feature 3696,0.025408140658220547
Feature 3206,0.025382450255559057
Feature 273,0.025378021692888546
Feature 4136,0.025371180336397275
Feature 560,0.025342527825270043
Feature 500,0.025225227936803714
Feature 2019,0.02520213209089046
Feature 4258,0.025191691499725954
Feature 1312,0.025162070592784448
Feature 2449,0.02514387532008907
Feature 1316,0.0250897814625321
Feature 2704,0.025060306034032743
Feature 4309,0.025024473462924014
Feature 4984,0.02500602242729984
Feature 2804,0.024979706602035558
Feature 1754,0.024941808078153993
Feature 144,0.024934408164804984
Feature 4968,0.02488419791303021
Feature 373,0.024848604214996926
Feature 3882,0.024824921619752787
Feature 3330,0.024753649860634042
Feature 1304,0.02473783700507591
Feature 1812,0.024699898604348285
Feature 153,0.024697783362583058
Feature 1931,0.02469089423919294
Feature 2765,0.02468001862130883
Feature 5116,0.024677998173336872
Feature 703,0.02466912432433382
Feature 3862,0.02466788739876783
Feature 157,0.024647206337217946
Feature 4508,0.02462911459803584
Feature 2634,0.02462342156344379
Feature 2024,0.024582141388091523
Feature 726,0.02457719694776161
Feature 1852,0.02451532355025681
Feature 254,0.024491768080252694
Feature 3800,0.024479493976986844
Feature 3223,0.024475540268341617
Feature 1554,0.024422873370607372
Feature 4102,0.024407360191524407
Feature 3687,0.02433747202049907
Feature 1437,0.024300375649166497
Feature 2223,0.024299070917836424
Feature 2048,0.024286589444879776
Feature 866,0.024262079076534125
Feature 4807,0.024240857834253178
Feature 700,0.02422540564566581
Feature 3895,0.024218074109394954
Feature 1811,0.02419950258649326
Feature 4718,0.024188948338011742
Feature 1614,0.02417325685105464
Feature 1590,0.024140155027392605
Feature 3078,0.024135424929040028
Feature 4317,0.02411994727962572
Feature 824,0.024106070431043562
Feature 1795,0.02409462766511123
Feature 1166,0.02404473408198118
Feature 4861,0.024010627122692155
Feature 2706,0.023990424607863874
Feature 2734,0.023990040814961734
Feature 3648,0.023987078498860913
Feature 2615,0.02392810989770309
